"site";"date";"doy";"longitude";"latitude";"pluie";"tmin";"tmax";"tmoy";"hmin";"hmax";"hmoy";"etp"
"RSH-StPan-Gre-sec";2021-06-27;178;5,01;44,4;0;16,8;30,9;23,8;31;85;58;6,9
"RSH-StPan-Gre-sec";2021-06-28;179;5,01;44,4;0,6;16,5;26,7;21,6;43;78;61;3,1
"RSH-StPan-Gre-sec";2021-06-29;180;5,01;44,4;0;15,3;27,2;21,3;30;89;60;5,9
"RSH-StPan-Gre-sec";2021-06-30;181;5,01;44,4;0;12,3;25,7;19;35;82;59;6,2
"RSH-StPan-Gre-sec";2021-07-01;182;5,01;44,4;0;16,6;28,1;22,4;34;77;55;7,1
"RSH-StPan-Gre-sec";2021-07-02;183;5,01;44,4;0;18,2;31,2;24,7;24;64;44;7,8
"RSH-StPan-Gre-sec";2021-07-03;184;5,01;44,4;0,3;18;28,9;23,5;36;66;51;4,7
"RSH-StPan-Gre-sec";2021-07-04;185;5,01;44,4;1,8;17,3;25,6;21,4;51;92;72;3,4
"RSH-StPan-Gre-sec";2021-07-05;186;5,01;44,4;0;14,3;30,4;22,4;37;85;61;6,1
"RSH-StPan-Gre-sec";2021-07-06;187;5,01;44,4;8,7;17,7;30,2;23,9;41;78;59;5,3
"RSH-StPan-Gre-sec";2021-07-07;188;5,01;44,4;0;17,2;28,1;22,6;45;97;71;5,9
"RSH-StPan-Gre-sec";2021-07-08;189;5,01;44,4;0;17;24,7;20,8;45;82;64;6,3
"RSH-StPan-Gre-sec";2021-07-09;190;5,01;44,4;0;14,8;26,5;20,6;39;75;57;6,4
"RSH-StPan-Gre-sec";2021-07-10;191;5,01;44,4;0;13,9;31,1;22,5;23;79;51;6,4
"RSH-StPan-Gre-sec";2021-07-11;192;5,01;44,4;0,1;17,2;30,4;23,8;32;80;56;7,1
"RSH-StPan-Gre-sec";2021-07-12;193;5,01;44,4;7;18,4;30,8;24,6;33;82;58;7,2
"RSH-StPan-Gre-sec";2021-07-13;194;5,01;44,4;0,4;12,5;22,5;17,5;46;89;67;5
"RSH-StPan-Gre-sec";2021-07-14;195;5,01;44,4;0;10,5;22,2;16,3;55;93;74;2,8
"RSH-StPan-Gre-sec";2021-07-15;196;5,01;44,4;0;15,5;23,7;19,6;49;83;66;4,5
"RSH-StPan-Gre-sec";2021-07-16;197;5,01;44,4;0;18,1;25;21,5;52;78;65;5,8
"RSH-StPan-Gre-sec";2021-07-17;198;5,01;44,4;0;17,2;25,9;21,5;55;84;69;6
"RSH-StPan-Gre-sec";2021-07-18;199;5,01;44,4;0;18,2;30,4;24,3;45;85;65;7,1
"RSH-StPan-Gre-sec";2021-07-19;200;5,01;44,4;0;19,7;31,1;25,4;44;73;58;6,8
"RSH-StPan-Gre-sec";2021-07-20;201;5,01;44,4;0;17,9;32,4;25,2;37;80;59;6,6
"RSH-StPan-Gre-sec";2021-07-21;202;5,01;44,4;0;18;33,4;25,7;25;86;56;7,1
"RSH-StPan-Gre-sec";2021-07-22;203;5,01;44,4;0;17,5;34,4;26;21;65;43;7,2
"RSH-StPan-Gre-sec";2021-07-23;204;5,01;44,4;0;18,5;35,8;27,2;24;73;49;7,5
"RSH-StPan-Gre-sec";2021-07-24;205;5,01;44,4;0;18,8;31,9;25,4;30;69;50;6,4
"RSH-StPan-Gre-sec";2021-07-25;206;5,01;44,4;0;20,5;33;26,8;26;71;48;7,6
"RSH-StPan-Gre-sec";2021-07-26;207;5,01;44,4;0;19,9;30,5;25,2;31;70;50;7,2
"RSH-StPan-Gre-sec";2021-07-27;208;5,01;44,4;4,3;18,6;31,7;25,2;32;70;51;6,9
"RSH-StPan-Gre-sec";2021-07-28;209;5,01;44,4;0,5;18,3;30,2;24,2;39;92;65;5,2
"RSH-StPan-Gre-sec";2021-07-29;210;5,01;44,4;0,8;16,6;33,1;24,9;25;86;55;6
"RSH-StPan-Gre-sec";2021-07-30;211;5,01;44,4;3,6;18,6;32;25,3;43;88;66;5,2
"RSH-StPan-Gre-sec";2021-07-31;212;5,01;44,4;2,1;18,9;27;23;50;78;64;5
"RSH-StPan-Gre-sec";2021-08-01;213;5,01;44,4;0;15,1;25,3;20,2;40;81;61;6,3
"RSH-StPan-Gre-sec";2021-08-02;214;5,01;44,4;0;15,7;26,6;21,2;31;75;53;6,4
"RSH-StPan-Gre-sec";2021-08-03;215;5,01;44,4;1,8;12,8;28,6;20,7;32;74;53;4,4
"RSH-StPan-Gre-sec";2021-08-04;216;5,01;44,4;5,8;16,5;20,6;18,5;79;94;87;0,9
"RSH-StPan-Gre-sec";2021-08-05;217;5,01;44,4;0;15,1;27,1;21,1;36;99;68;5
"RSH-StPan-Gre-sec";2021-08-06;218;5,01;44,4;0;17,4;29,3;23,3;29;82;55;5,9
"RSH-StPan-Gre-sec";2021-08-07;219;5,01;44,4;9;17,9;22,5;20,2;63;79;71;1,2
"RSH-StPan-Gre-sec";2021-08-08;220;5,01;44,4;0;12,5;26;19,2;35;98;66;5,1
"RSH-StPan-Gre-sec";2021-08-09;221;5,01;44,4;0;11,2;30,9;21;29;74;52;5,2
"RSH-StPan-Gre-sec";2021-08-10;222;5,01;44,4;0;15,7;33,3;24,5;33;75;54;5,8
"RSH-StPan-Gre-sec";2021-08-11;223;5,01;44,4;0;18,5;34,8;26,7;29;84;56;6,1
"RSH-StPan-Gre-sec";2021-08-12;224;5,01;44,4;0;20;34,9;27,4;33;73;53;6,6
"RSH-StPan-Gre-sec";2021-08-13;225;5,01;44,4;0;22;36;29;31;74;53;6,2
"RSH-StPan-Gre-sec";2021-08-14;226;5,01;44,4;0;20,7;37,4;29,1;27;73;50;6,9
"RSH-Tavel-Gre-sec";2021-01-01;1;4,67;44,01;0;4,6;6,4;5,5;68;98;83;1,2
"RSH-Tavel-Gre-sec";2021-01-02;2;4,67;44,01;0,4;2,3;3,4;2,9;72;83;78;1,3
"RSH-Tavel-Gre-sec";2021-01-03;3;4,67;44,01;0;1,6;3,6;2,6;70;76;73;1,4
"RSH-Tavel-Gre-sec";2021-01-04;4;4,67;44,01;4,3;0,8;1,8;1,3;78;85;82;0,4
"RSH-Tavel-Gre-sec";2021-01-05;5;4,67;44,01;0;-1,3;4,6;1,7;68;95;82;0,9
"RSH-Tavel-Gre-sec";2021-01-06;6;4,67;44,01;0;0,7;4,2;2,4;60;78;69;1,4
"RSH-Tavel-Gre-sec";2021-01-07;7;4,67;44,01;0;-2,5;4,7;1,1;60;83;71;1
"RSH-Tavel-Gre-sec";2021-01-08;8;4,67;44,01;0;0,3;5,2;2,8;49;85;67;1,5
"RSH-Tavel-Gre-sec";2021-01-09;9;4,67;44,01;0;0,4;3,9;2,2;56;79;67;1,7
"RSH-Tavel-Gre-sec";2021-01-10;10;4,67;44,01;0;0,7;2,5;1,6;59;70;65;1,8
"RSH-Tavel-Gre-sec";2021-01-11;11;4,67;44,01;0;-0,6;2,9;1,2;49;73;61;1,8
"RSH-Tavel-Gre-sec";2021-01-12;12;4,67;44,01;0;-1;9,6;4,3;58;75;67;1,6
"RSH-Tavel-Gre-sec";2021-01-13;13;4,67;44,01;0;0,5;14,2;7,4;64;93;79;0,9
"RSH-Tavel-Gre-sec";2021-01-14;14;4,67;44,01;0;5,4;13,5;9,5;43;90;67;1,9
"RSH-Tavel-Gre-sec";2021-01-15;15;4,67;44,01;0;4,3;10,8;7,5;54;84;69;2
"RSH-Tavel-Gre-sec";2021-01-16;16;4,67;44,01;0,3;0,5;4,8;2,7;41;80;60;1,6
"RSH-Tavel-Gre-sec";2021-01-17;17;4,67;44,01;0;0,5;10,1;5,3;60;92;76;1,2
"RSH-Tavel-Gre-sec";2021-01-18;18;4,67;44,01;0;2,3;8,6;5,5;47;84;65;1,9
"RSH-Tavel-Gre-sec";2021-01-19;19;4,67;44,01;0;-2,9;11;4,1;39;90;64;1,1
"RSH-Tavel-Gre-sec";2021-01-20;20;4,67;44,01;3,6;2,9;12,2;7,6;67;95;81;0,3
"RSH-Tavel-Gre-sec";2021-01-21;21;4,67;44,01;0;9,2;12,9;11,1;77;98;88;0,8
"RSH-Tavel-Gre-sec";2021-01-22;22;4,67;44,01;1,7;8,5;13,4;10,9;56;93;75;1,4
"RSH-Tavel-Gre-sec";2021-01-23;23;4,67;44,01;1,4;1;11,1;6;59;88;73;0,9
"RSH-Tavel-Gre-sec";2021-01-24;24;4,67;44,01;0;3,7;9,4;6,6;46;96;71;1,6
"RSH-Tavel-Gre-sec";2021-01-25;25;4,67;44,01;0;2,1;9,3;5,7;41;95;68;1,5
"RSH-Tavel-Gre-sec";2021-01-26;26;4,67;44,01;0,3;0,1;7,7;3,9;36;75;55;2,2
"RSH-Tavel-Gre-sec";2021-01-27;27;4,67;44,01;0;1,2;12,8;7;50;84;67;1,6
"RSH-Tavel-Gre-sec";2021-01-28;28;4,67;44,01;0;5,4;17,8;11,6;53;87;70;1,3
"RSH-Tavel-Gre-sec";2021-01-29;29;4,67;44,01;0;9,8;17,3;13,5;38;93;65;2,9
"RSH-Tavel-Gre-sec";2021-01-30;30;4,67;44,01;4,9;5;9,5;7,3;63;81;72;0,7
"RSH-Tavel-Gre-sec";2021-01-31;31;4,67;44,01;0,2;3,9;14,3;9,1;58;93;76;1,3
"RSH-Tavel-Gre-sec";2021-02-01;32;4,67;44,01;0;8,6;13,9;11,3;71;97;84;1
"RSH-Tavel-Gre-sec";2021-02-02;33;4,67;44,01;0;7,7;14,3;11;70;97;83;0,7
"RSH-Tavel-Gre-sec";2021-02-03;34;4,67;44,01;0;7,5;17;12,3;69;98;83;1,2
"RSH-Tavel-Gre-sec";2021-02-04;35;4,67;44,01;0;6,1;13,5;9,8;80;98;89;0,3
"RSH-Tavel-Gre-sec";2021-02-05;36;4,67;44,01;0;8,2;15,5;11,8;70;98;84;1
"RSH-Tavel-Gre-sec";2021-02-06;37;4,67;44,01;12,3;8,4;15,5;12;61;91;76;1,4
"RSH-Tavel-Gre-sec";2021-02-07;38;4,67;44,01;0;7,2;11,4;9,3;61;99;80;1
"RSH-Tavel-Gre-sec";2021-02-08;39;4,67;44,01;3,6;0,8;11;5,9;63;96;80;0,6
"RSH-Tavel-Gre-sec";2021-02-09;40;4,67;44,01;3,2;5,1;11,7;8,4;70;99;85;1
"RSH-Tavel-Gre-sec";2021-02-10;41;4,67;44,01;0;4,5;14,7;9,6;43;98;70;2,1
"RSH-Tavel-Gre-sec";2021-02-11;42;4,67;44,01;0;2;8,3;5,2;50;83;67;2,1
"RSH-Tavel-Gre-sec";2021-02-12;43;4,67;44,01;1,4;1,5;5;3,3;66;80;73;0,7
"RSH-Tavel-Gre-sec";2021-02-13;44;4,67;44,01;0;-0,1;5;2,4;54;95;74;1,9
"RSH-Tavel-Gre-sec";2021-02-14;45;4,67;44,01;0;-2,8;5,7;1,4;47;82;65;0,7
"RSH-Tavel-Gre-sec";2021-02-15;46;4,67;44,01;0,2;-1,1;10;4,5;46;89;67;1,2
"RSH-Tavel-Gre-sec";2021-02-16;47;4,67;44,01;0;5,7;9,6;7,7;89;95;92;0,2
"RSH-Tavel-Gre-sec";2021-02-17;48;4,67;44,01;0;5,6;16,7;11,2;49;98;73;2,1
"RSH-Tavel-Gre-sec";2021-02-18;49;4,67;44,01;0;3,5;11,1;7,3;87;99;93;0
"RSH-Tavel-Gre-sec";2021-02-19;50;4,67;44,01;0;7,2;13,7;10,4;72;91;81;0,8
"RSH-Tavel-Gre-sec";2021-02-20;51;4,67;44,01;0;9,4;15,6;12,5;59;86;73;2,3
"RSH-Tavel-Gre-sec";2021-02-21;52;4,67;44,01;0,3;6;18;12;44;94;69;2,7
"RSH-Tavel-Gre-sec";2021-02-22;53;4,67;44,01;3;10,6;14,1;12,3;47;72;60;1,6
"RSH-Tavel-Gre-sec";2021-02-23;54;4,67;44,01;0;8,6;17,6;13,1;58;95;76;2,1
"RSH-Tavel-Gre-sec";2021-02-24;55;4,67;44,01;0;6,2;17,2;11,7;59;99;79;1,7
"RSH-Tavel-Gre-sec";2021-02-25;56;4,67;44,01;0;4,9;14,4;9,7;69;99;84;1,5
"RSH-Tavel-Gre-sec";2021-02-26;57;4,67;44,01;0;2,7;19;10,8;34;100;67;2,5
"RSH-Tavel-Gre-sec";2021-02-27;58;4,67;44,01;0;7,4;12,1;9,8;57;85;71;2,8
"RSH-Tavel-Gre-sec";2021-02-28;59;4,67;44,01;0;5,5;16,3;10,9;51;74;62;2,6
"RSH-Tavel-Gre-sec";2021-03-01;60;4,67;44,01;0;3,3;17,1;10,2;34;96;65;2,3
"RSH-Tavel-Gre-sec";2021-03-02;61;4,67;44,01;0;2,9;14,6;8,8;39;96;68;1,4
"RSH-Tavel-Gre-sec";2021-03-03;62;4,67;44,01;0;4,3;13,1;8,7;53;88;71;1,1
"RSH-Tavel-Gre-sec";2021-03-04;63;4,67;44,01;0;4;13,9;8,9;66;96;81;1
"RSH-Tavel-Gre-sec";2021-03-05;64;4,67;44,01;0;6,5;16,4;11,5;37;99;68;3,2
"RSH-Tavel-Gre-sec";2021-03-06;65;4,67;44,01;3,5;5,6;14,7;10,1;57;80;68;1,8
"RSH-Tavel-Gre-sec";2021-03-07;66;4,67;44,01;0;5,9;14,4;10,1;58;99;78;1,5
"RSH-Tavel-Gre-sec";2021-03-08;67;4,67;44,01;0;6,8;14,9;10,9;44;90;67;3,3
"RSH-Tavel-Gre-sec";2021-03-09;68;4,67;44,01;0;5,5;13,5;9,5;33;63;48;4
"RSH-Tavel-Gre-sec";2021-03-10;69;4,67;44,01;0;4,6;16;10,3;25;65;45;3,8
"RSH-Tavel-Gre-sec";2021-03-11;70;4,67;44,01;0;4,3;16,9;10,6;52;94;73;1,8
"RSH-Tavel-Gre-sec";2021-03-12;71;4,67;44,01;0;8,6;16,1;12,3;36;90;63;3,6
"RSH-Tavel-Gre-sec";2021-03-13;72;4,67;44,01;0;4,6;16,7;10,7;37;82;59;2,8
"RSH-Tavel-Gre-sec";2021-03-14;73;4,67;44,01;0;7,3;14;10,6;26;72;49;4
"RSH-Tavel-Gre-sec";2021-03-15;74;4,67;44,01;0;4,2;15,9;10;40;64;52;2,9
"RSH-Tavel-Gre-sec";2021-03-16;75;4,67;44,01;0;6,2;12,7;9,5;38;86;62;3,9
"RSH-Tavel-Gre-sec";2021-03-17;76;4,67;44,01;0;5;12,4;8,7;51;83;67;3
"RSH-Tavel-Gre-sec";2021-03-18;77;4,67;44,01;0;3,8;9,5;6,6;33;87;60;3,6
"RSH-Tavel-Gre-sec";2021-03-19;78;4,67;44,01;0;3;9,6;6,3;44;68;56;2,6
"RSH-Tavel-Gre-sec";2021-03-20;79;4,67;44,01;0;1,8;9,9;5,9;36;75;55;3,6
"RSH-Tavel-Gre-sec";2021-03-21;80;4,67;44,01;0;2,3;12,3;7,3;32;54;43;4,3
"RSH-Tavel-Gre-sec";2021-03-22;81;4,67;44,01;0;5,8;13;9,4;37;73;55;4,6
"RSH-Tavel-Gre-sec";2021-03-23;82;4,67;44,01;0;4;16,2;10,1;29;66;48;4,2
"RSH-Tavel-Gre-sec";2021-03-24;83;4,67;44,01;0;6,2;20;13,1;23;70;47;4,4
"RSH-Tavel-Gre-sec";2021-03-25;84;4,67;44,01;0;5,2;20,9;13;28;76;52;3,7
"RSH-Tavel-Gre-sec";2021-03-26;85;4,67;44,01;0,6;5,2;14,8;10;72;98;85;0,7
"RSH-Tavel-Gre-sec";2021-03-27;86;4,67;44,01;0;7,1;16,2;11,6;30;99;64;4
"RSH-Tavel-Gre-sec";2021-03-28;87;4,67;44,01;0;5,8;19,5;12,6;35;68;52;3,6
"RSH-Tavel-Gre-sec";2021-03-29;88;4,67;44,01;0;4;21;12,5;36;96;66;3,3
"RSH-Tavel-Gre-sec";2021-03-30;89;4,67;44,01;0;5,8;23;14,4;35;89;62;3,8
"RSH-Tavel-Gre-sec";2021-03-31;90;4,67;44,01;0;5,6;22,3;13,9;25;86;55;4
"RSH-Tavel-Gre-sec";2021-04-01;91;4,67;44,01;0;4,1;21,6;12,8;24;74;49;4
"RSH-Tavel-Gre-sec";2021-04-02;92;4,67;44,01;0;5,2;24,2;14,7;27;79;53;4,4
"RSH-Tavel-Gre-sec";2021-04-03;93;4,67;44,01;0;8,6;16,5;12,6;33;63;48;6
"RSH-Tavel-Gre-sec";2021-04-04;94;4,67;44,01;0;6,9;17,5;12,2;27;54;40;5,3
"RSH-Tavel-Gre-sec";2021-04-05;95;4,67;44,01;0;6,3;21,5;13,9;25;60;42;4,8
"RSH-Tavel-Gre-sec";2021-04-06;96;4,67;44,01;0;4,5;10,7;7,6;22;68;45;4,7
"RSH-Tavel-Gre-sec";2021-04-07;97;4,67;44,01;0;1;10,5;5,8;19;62;41;4,4
"RSH-Tavel-Gre-sec";2021-04-08;98;4,67;44,01;0;0;15,7;7,9;22;63;42;3,4
"RSH-Tavel-Gre-sec";2021-04-09;99;4,67;44,01;0;5,3;15,2;10,2;52;89;71;2,5
"RSH-Tavel-Gre-sec";2021-04-10;100;4,67;44,01;0,3;8,9;13,1;11;48;75;62;1,5
"RSH-Tavel-Gre-sec";2021-04-11;101;4,67;44,01;18;6,5;13,7;10,1;81;100;90;0,7
"RSH-Tavel-Gre-sec";2021-04-12;102;4,67;44,01;0;3,9;11,8;7,9;34;96;65;4,1
"RSH-Tavel-Gre-sec";2021-04-13;103;4,67;44,01;0;6;14,4;10,2;28;49;38;5,8
"RSH-Tavel-Gre-sec";2021-04-14;104;4,67;44,01;0;4,5;15,9;10,2;28;68;48;4,9
"RSH-Tavel-Gre-sec";2021-04-15;105;4,67;44,01;0;4,4;14,3;9,3;23;61;42;5
"RSH-Tavel-Gre-sec";2021-04-16;106;4,67;44,01;0,4;4;13,9;8,9;28;59;43;4,5
"RSH-Tavel-Gre-sec";2021-04-17;107;4,67;44,01;0;4,8;13,4;9,1;37;75;56;3,7
"RSH-Tavel-Gre-sec";2021-04-18;108;4,67;44,01;0;6,9;16,4;11,7;34;63;49;5,1
"RSH-Tavel-Gre-sec";2021-04-19;109;4,67;44,01;0;6,9;18,7;12,8;25;69;47;5,2
"RSH-Tavel-Gre-sec";2021-04-20;110;4,67;44,01;0;3,8;19,7;11,8;31;82;57;3,6
"RSH-Tavel-Gre-sec";2021-04-21;111;4,67;44,01;1,3;7,4;17;12,2;49;93;71;2,1
"RSH-Tavel-Gre-sec";2021-04-22;112;4,67;44,01;0;5,7;21,4;13,5;31;100;66;4
"RSH-Tavel-Gre-sec";2021-04-23;113;4,67;44,01;0;6;22,9;14,4;31;100;65;4,5
"RSH-Tavel-Gre-sec";2021-04-24;114;4,67;44,01;0;7,5;22,8;15,2;34;82;58;4,8
"RSH-Tavel-Gre-sec";2021-04-25;115;4,67;44,01;0;7,2;20,9;14,1;34;84;59;3
"RSH-Tavel-Gre-sec";2021-04-26;116;4,67;44,01;1,1;9,5;20,5;15;36;89;63;3,1
"RSH-Tavel-Gre-sec";2021-04-27;117;4,67;44,01;1,7;10,8;19,1;15;57;99;78;2,8
"RSH-Tavel-Gre-sec";2021-04-28;118;4,67;44,01;3,5;11,7;14,8;13,3;82;98;90;0,9
"RSH-Tavel-Gre-sec";2021-04-29;119;4,67;44,01;6,9;11,8;19,5;15,7;59;99;79;2,8
"RSH-Tavel-Gre-sec";2021-04-30;120;4,67;44,01;17,9;11,2;16,9;14;76;98;87;2
"RSH-Tavel-Gre-sec";2021-05-01;121;4,67;44,01;11;9,1;10,1;9,6;86;97;92;0,7
"RSH-Tavel-Gre-sec";2021-05-02;122;4,67;44,01;0;5,9;16,7;11,3;41;95;68;4
"RSH-Tavel-Gre-sec";2021-05-03;123;4,67;44,01;0;6,2;20;13,1;24;78;51;5
"RSH-Tavel-Gre-sec";2021-05-04;124;4,67;44,01;0;6,5;20,1;13,3;43;100;72;3,8
"RSH-Tavel-Gre-sec";2021-05-05;125;4,67;44,01;0,1;11,4;20,5;15,9;42;96;69;4,7
"RSH-Tavel-Gre-sec";2021-05-06;126;4,67;44,01;0;6,9;21,1;14;52;81;66;3
"RSH-Tavel-Gre-sec";2021-05-07;127;4,67;44,01;0;13,2;21,9;17,5;40;91;66;5,5
"RSH-Tavel-Gre-sec";2021-05-08;128;4,67;44,01;0;9,6;24,1;16,8;42;73;57;4,9
"RSH-Tavel-Gre-sec";2021-05-09;129;4,67;44,01;5,8;12,6;26,8;19,7;35;85;60;6,2
"RSH-Tavel-Gre-sec";2021-05-10;130;4,67;44,01;18,4;14,7;17,4;16;63;91;77;1,5
"RSH-Tavel-Gre-sec";2021-05-11;131;4,67;44,01;3,1;9,8;20;14,9;47;97;72;3,8
"RSH-Tavel-Gre-sec";2021-05-12;132;4,67;44,01;0;7,8;20,2;14;39;83;61;4,7
"RSH-Tavel-Gre-sec";2021-05-13;133;4,67;44,01;0;9,5;20,3;14,9;32;76;54;5
"RSH-Tavel-Gre-sec";2021-05-14;134;4,67;44,01;1;9,1;19,9;14,5;36;86;61;4,5
"RSH-Tavel-Gre-sec";2021-05-15;135;4,67;44,01;1,6;9,1;16,7;12,9;55;80;68;1,4
"RSH-Tavel-Gre-sec";2021-05-16;136;4,67;44,01;6,1;12,7;18,3;15,5;68;99;84;1,5
"RSH-Tavel-Gre-sec";2021-05-17;137;4,67;44,01;0;9,6;20,9;15,3;37;77;57;4,7
"RSH-Tavel-Gre-sec";2021-05-18;138;4,67;44,01;0;10,2;19,5;14,8;41;72;57;3,7
"RSH-Tavel-Gre-sec";2021-05-19;139;4,67;44,01;0;8,6;20,3;14,4;36;81;59;5,3
"RSH-Tavel-Gre-sec";2021-05-20;140;4,67;44,01;0;8,4;22;15,2;25;74;49;5,8
"RSH-Tavel-Gre-sec";2021-05-21;141;4,67;44,01;5;10,4;20,3;15,3;53;91;72;3,3
"RSH-Tavel-Gre-sec";2021-05-22;142;4,67;44,01;0;10,2;20,9;15,5;35;96;66;4
"RSH-Tavel-Gre-sec";2021-05-23;143;4,67;44,01;0;11,4;21,5;16,4;29;75;52;5,6
"RSH-Tavel-Gre-sec";2021-05-24;144;4,67;44,01;0;11,7;19,8;15,8;44;89;67;4,1
"RSH-Tavel-Gre-sec";2021-05-25;145;4,67;44,01;0;8,3;20,7;14,5;36;81;59;4,8
"RSH-Tavel-Gre-sec";2021-05-26;146;4,67;44,01;0;9,4;24,6;17;30;74;52;5,6
"RSH-Tavel-Gre-sec";2021-05-27;147;4,67;44,01;0;10,4;25,1;17,7;29;90;60;6,1
"RSH-Tavel-Gre-sec";2021-05-28;148;4,67;44,01;0;14,4;25,5;19,9;41;68;55;6,1
"RSH-Tavel-Gre-sec";2021-05-29;149;4,67;44,01;0;13;27,3;20,1;35;93;64;6,1
"RSH-Tavel-Gre-sec";2021-05-30;150;4,67;44,01;0,2;16,2;25,9;21,1;38;62;50;6,7
"RSH-Tavel-Gre-sec";2021-05-31;151;4,67;44,01;0;12,9;24,5;18,7;47;100;73;5,4
"RSH-Tavel-Gre-sec";2021-06-01;152;4,67;44,01;0,4;10,9;24,2;17,5;46;97;72;4,3
"RSH-Tavel-Gre-sec";2021-06-02;153;4,67;44,01;0;15,2;23,7;19,4;50;92;71;3,7
"RSH-Tavel-Gre-sec";2021-06-03;154;4,67;44,01;0;12,3;26,1;19,2;42;96;69;5,4
"RSH-Tavel-Gre-sec";2021-06-04;155;4,67;44,01;0,7;12,6;26;19,3;42;99;71;4,1
"RSH-Tavel-Gre-sec";2021-06-05;156;4,67;44,01;0;14,6;26,1;20,4;41;95;68;6,5
"RSH-Tavel-Gre-sec";2021-06-06;157;4,67;44,01;0;15,8;24,5;20,1;47;79;63;6,5
"RSH-Tavel-Gre-sec";2021-06-07;158;4,67;44,01;0;16,7;25,4;21,1;54;80;67;6,3
"RSH-Tavel-Gre-sec";2021-06-08;159;4,67;44,01;0;16,7;27,4;22;44;78;61;6,9
"RSH-Tavel-Gre-sec";2021-06-09;160;4,67;44,01;0;17,5;28,7;23,1;40;79;59;7,3
"RSH-Tavel-Gre-sec";2021-06-10;161;4,67;44,01;0;18,6;30,1;24,4;34;77;56;8
"RSH-Tavel-Gre-sec";2021-06-11;162;4,67;44,01;0;17,1;31,8;24,5;28;80;54;7,8
"RSH-Tavel-Gre-sec";2021-06-12;163;4,67;44,01;0;19;31,7;25,3;29;69;49;8,6
"RSH-Tavel-Gre-sec";2021-06-13;164;4,67;44,01;0;21,2;31;26,1;31;65;48;9
"RSH-Tavel-Gre-sec";2021-06-14;165;4,67;44,01;0;20;34,5;27,3;20;67;44;8,2
"RSH-Tavel-Gre-sec";2021-06-15;166;4,67;44,01;0;20,4;34,3;27,3;26;65;46;7,7
"RSH-Tavel-Gre-sec";2021-06-16;167;4,67;44,01;0;17,8;31,2;24,5;52;99;75;6,1
"RSH-Tavel-Gre-sec";2021-06-17;168;4,67;44,01;0;20,4;29,5;25;41;89;65;4
"RSH-Tavel-Gre-sec";2021-06-18;169;4,67;44,01;0;19,3;28,3;23,8;48;72;60;5,7
"RSH-Tavel-Gre-sec";2021-06-19;170;4,67;44,01;0;18,7;29,3;24;50;96;73;3,8
"RSH-Tavel-Gre-sec";2021-06-20;171;4,67;44,01;0;19,7;28,1;23,9;52;89;70;3,2
"RSH-Tavel-Gre-sec";2021-06-21;172;4,67;44,01;2,2;17,2;28,7;23;38;99;68;5,8
"RSH-Tavel-Gre-sec";2021-06-22;173;4,67;44,01;0;15,7;28,2;21,9;34;96;65;6,3
"RSH-Tavel-Gre-sec";2021-06-23;174;4,67;44,01;0;15,8;28,4;22,1;41;90;65;6,3
"RSH-Tavel-Gre-sec";2021-06-24;175;4,67;44,01;0;13,4;26,2;19,8;47;96;72;4,7
"RSH-Tavel-Gre-sec";2021-06-25;176;4,67;44,01;0;15,2;25,9;20,6;36;82;59;7,4
"RSH-Tavel-Gre-sec";2021-06-26;177;4,67;44,01;0;15,4;30,3;22,9;31;70;51;7,1
"RSH-Tavel-Gre-sec";2021-06-27;178;4,67;44,01;0;15,3;29,4;22,4;35;89;62;6,4
"RSH-Tavel-Gre-sec";2021-06-28;179;4,67;44,01;1,9;14,9;26,3;20,6;43;95;69;2,6
"RSH-Tavel-Gre-sec";2021-06-29;180;4,67;44,01;0;16;27,2;21,6;33;95;64;6,6
"RSH-Tavel-Gre-sec";2021-06-30;181;4,67;44,01;0;13,1;26,6;19,8;37;79;58;6,3
"RSH-Tavel-Gre-sec";2021-07-01;182;4,67;44,01;0;16,6;28,3;22,4;37;72;55;7
"RSH-Tavel-Gre-sec";2021-07-02;183;4,67;44,01;0;19;30,5;24,8;35;69;52;7,8
"RSH-Tavel-Gre-sec";2021-07-03;184;4,67;44,01;2,6;18,2;29,8;24;40;76;58;5,4
"RSH-Tavel-Gre-sec";2021-07-04;185;4,67;44,01;3,1;18,1;26,9;22,5;51;96;74;3,8
"RSH-Tavel-Gre-sec";2021-07-05;186;4,67;44,01;0;16;30,4;23,2;40;90;65;6,3
"RSH-Tavel-Gre-sec";2021-07-06;187;4,67;44,01;4,4;18,2;28;23,1;61;89;75;3,3
"RSH-Tavel-Gre-sec";2021-07-07;188;4,67;44,01;0;16,9;29,3;23,1;42;98;70;6,5
"RSH-Tavel-Gre-sec";2021-07-08;189;4,67;44,01;0;16,2;25,5;20,9;47;89;68;6,1
"RSH-Tavel-Gre-sec";2021-07-09;190;4,67;44,01;0;15;27;21;34;79;56;7,1
"RSH-Tavel-Gre-sec";2021-07-10;191;4,67;44,01;0;16,9;31,4;24,1;27;72;49;7,1
"RSH-Tavel-Gre-sec";2021-07-11;192;4,67;44,01;0,2;18;29,4;23,7;37;79;58;7,1
"RSH-Tavel-Gre-sec";2021-07-12;193;4,67;44,01;1,5;18,4;28,3;23,3;47;86;67;5,7
"RSH-Tavel-Gre-sec";2021-07-13;194;4,67;44,01;0,2;12,8;24;18,4;38;98;68;4,9
